article_id,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords,label,source_split,n_related_tweets,n_unique_tweets,n_replies,n_unique_reply_tweets,engagement_total,severity_applicable,severity_score,severity_label,base_harm_weight,propagation_multiplier_constant,propagation_multiplier_bucket,propagation_multiplier_linear,severity_strategy,severity_notes,engagement_bucket_fake_only,high_risk_keyword_hits,medium_risk_keyword_hits,guidance_keyword_hits
2267,article,webmd.com,https://www.webmd.com/lung/news/20200507/endocrinologists-navigate-deferments-telehealth-amid-covid-19,"Endocrinologists Navigate Deferments, Telehealth Amid COVID-19","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,21,21,0,0,21,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2268,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-be-wary-of-those-racing-to-fill-the-therapeutic-void,COMMENTARY: COVID-19: Be Wary of Those Racing to Fill the Therapeutic Void,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,18,18,0,0,18,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2269,article,webmd.com,https://www.webmd.com/lung/news/20200507/sars-cov-2-in-semen-of-covid-19-patients,SARS-CoV-2 in Semen of COVID-19 Patients?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,59,59,9,3,68,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2270,article,webmd.com,https://www.webmd.com/lung/news/20200507/what-day-is-it-this-it-your-brain-on-quarantine,What Day Is It? This Is Your Brain on Quarantine,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,88,88,2,2,90,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2271,article,webmd.com,https://www.webmd.com/lung/news/20200507/can-we-measure-covid-19-seroprevalence-with-a-flawed-ruler,COMMENTARY: Can We Measure COVID-19 Seroprevalence With a Flawed Ruler?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,18,18,2,1,20,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2272,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-8-steps-for-getting-ready-to-see-patients-again,COVID-19: 8 Steps for Getting Ready to See Patients Again,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,17,17,0,0,17,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2273,article,webmd.com,https://www.webmd.com/lung/news/20200507/links-between-covid-19-and-diabetes-known-and-unknown,"COMMENTARY: The Links Between COVID-19 and Diabetes, Known and Unknown","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,10,10,0,0,10,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2274,article,webmd.com,https://www.webmd.com/lung/news/20200507/covid-19-daily-male-vulnerability-semen-study,"COVID-19 Daily: Male Vulnerability, Semen Study","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,31,31,0,0,31,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2275,article,webmd.com,https://www.webmd.com/lung/news/20200507/evidence-builds-linking-anticoagulation-to-covid-19-survival,Evidence Builds Linking Anticoagulation to COVID-19 Survival,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,70,70,3,3,73,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2276,article,webmd.com,https://www.webmd.com/lung/news/20200507/androgens-may-explain-male-vulnerability-to-covid-19,Androgens May Explain Male Vulnerability to COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,46,46,4,3,50,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2277,article,webmd.com,https://www.webmd.com/lung/news/20200507/100-days-into-covid10-where-do-we-stand,"100 Days Into COVID-19, Where Do We Stand?","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,88,88,6,3,94,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2278,article,webmd.com,https://www.webmd.com/lung/news/20200507/pfizer-starts-clinical-trials-of-covid-19-vaccine,Pfizer Starts Clinical Trials of COVID-19 Vaccine,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,4,4,4,1,8,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2279,article,webmd.com,https://www.webmd.com/digestive-disorders/news/20200507/supreme-court-justice-ginsburg-home-from-hospital,Supreme Court Justice Ginsburg Home From Hospital,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,77,77,264,16,341,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2280,article,webmd.com,https://www.webmd.com/lung/news/20200506/blood-thinners-could-boost-covid19-survival,Blood Thinners Could Boost COVID-19 Survival,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,44,44,0,0,44,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2281,article,webmd.com,https://www.webmd.com/lung/news/20200506/gay-blood-donors-eager-to-help-but-face-barriers,"Gay Blood Donors: Eager to Help, but Face Barriers","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,17,17,0,0,17,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2282,article,webmd.com,https://www.webmd.com/lung/news/20200508/stars-read-to-kids-during-the-coronavirus-pandemic,Stars Read to Kids During the Coronavirus Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,1,1,0,0,1,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2283,article,webmd.com,https://www.webmd.com/lung/news/20200508/will-warmer-temps-help-contain-coronavirus,Will Warmer Temps Help Contain Coronavirus?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,56,56,13,6,69,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2284,article,webmd.com,https://www.webmd.com/lung/news/20200508/texas-gov-frees-jailed-salon-owner,Texas Gov. Frees Jailed Salon Owner,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,1,1,0,0,1,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2285,article,webmd.com,https://www.webmd.com/lung/news/20200508/illness-in-dozens-of-children-may-be-tied-to-covid,Illness in Dozens of Children May Be Tied to COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,2,2,0,0,2,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2286,article,webmd.com,https://www.webmd.com/lung/news/20200508/a-trump-valet-tests-positive-for-covid-19,A Trump Valet Tests Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,80,80,53,17,133,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2287,article,webmd.com,https://www.webmd.com/lung/news/20200508/med-students-arent-prepared-for-virtual-clinical-exams,COMMENTARY: Med Students Aren't Prepared for Virtual Clinical Exams,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,10,10,0,0,10,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2288,article,webmd.com,https://www.webmd.com/lung/news/20200508/mental-health-emerging-crisis-of-covid-pandemic,Mental Health an Emerging Crisis of COVID Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,95,95,1,1,96,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2289,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-and-psychosis-is-there-a-link,COVID-19 and Psychosis: Is There a Link?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,50,50,7,4,57,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2290,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-daily-be-wary-of-new-treatments-hcw-infections,"COVID-19 Daily: Be Wary of New Treatments, HCW Infections","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,20,20,0,0,20,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2291,article,webmd.com,https://www.webmd.com/lung/news/20200508/the-element-of-surprise-how-covid-19-has-unveiled-a-tale-of-two-americas,COMMENTARY: The Element of Surprise: How COVID-19 Has Unveiled a Tale of Two Americas,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,11,11,0,0,11,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2292,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-positive-a-physicians-diary,COMMENTARY: COVID-Positive: A Physician's Diary,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,22,22,0,0,22,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2293,article,webmd.com,https://www.webmd.com/lung/news/20200508/children-with-kawasaki-like-disease-positive-for-covid-19,Children With Kawasaki-Like Disease Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,26,26,8,2,34,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2294,article,webmd.com,https://www.webmd.com/lung/news/20200508/operation-quack-hack-fda-moves-to-stop-fraudulent-covid-19-products,Operation Quack Hack: FDA Targets Fraudulent COVID-19 Products,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,21,21,0,0,21,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2295,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-dermatologic-manifestations-more-than-just-a-footprint,COMMENTARY: COVID-19 Dermatologic Manifestations: More Than a Footprint,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,15,15,0,0,15,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2296,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-how-to-recognize-and-manage-kawasaki-like-syndrome,COVID-19: How to Recognize and Manage Kawasaki-like Syndrome,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,32,32,2,2,34,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2297,article,webmd.com,https://www.webmd.com/lung/news/20200508/cardio-covid-amal-mattu-on-covid-19-and-matters-of-the-heart,COMMENTARY: 'Cardio-COVID': Amal Mattu on COVID-19 and Matters of the Heart,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,7,7,0,0,7,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
2298,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-in-ice-facilities-could-overwhelm-local-icus-study-finds,COVID-19 in ICE Facilities Could Overwhelm Local ICUs,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,"""""",0,7,24,24,0,0,24,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
